"","rider_id","avg_assign","avg_pickup","avg_deliver","avg_waiting","avg_ODdist","daily_delivered_stores","daily_franchise_share","num_working_days","share_weekdays","tenure","avg_order_level","Treat","avg_orders_shift","avg_duration_shift","median_idle_shift","prof","prof30","prof50","prof70","prof90","prof_low","prof_med","prof_high","avg_total_shift","avg_share_aggshift","avg_orders_aggshift","avg_duration_aggshift","avg_working_duration","avg_idle_duration","daily_total_order","avg_share_workingd","avg_share_idled","avg_orders_per_workingd","avg_daily_profit","distance","weights","subclass"
"239",42983,48.0658385093168,171.619875776398,444.888198757764,664.573913043478,1.04866250478159,20.875,0.227078544140214,5.66666666666667,0.711111111111111,261,4626.08889286181,0,1.31535947712418,644.647058823529,255,4.61548301065397,0,0,0,0,0,0,0,25.5,0.292303758421019,2.07446731509232,875.855839068339,16438.5,9620.70833333333,33.5416666666667,0.629917829217279,0.370082170782721,4.61548301065397,100579.166666667,0.730922687464842,1,"111"
"241",43022,45.9737991266376,313.882096069869,515.331877729258,875.187772925764,1.43756357550532,7.29166666666667,0.0630621693121693,5.33333333333333,0.604761904761905,260,3399.00908178861,0,1.49673202614379,938.156862745098,45,5.06380075852753,1,0,0,0,1,0,0,6.375,0.349987974987975,2.27467948717949,1227.59358974359,5980.75,1242.55005787037,9.54166666666667,0.887463846486051,0.112536153513949,5.06380075852753,28233.3333333333,0.548359928215212,1,"28"
"242",43106,41.4976152623211,436.737678855326,447.898251192369,926.133545310016,1.00783092993672,12.8571428571429,0.41253045895903,4.66666666666667,0.777777777777778,259,4630.51042669379,0,1.84457478005865,1078.87976539589,296,4.71579248009523,1,0,0,0,1,0,0,16.2380952380952,0.490243667223601,2.73419873777017,1497.46338119552,17518.9523809524,5666.73253968254,29.952380952381,0.77157705210728,0.22842294789272,4.71579248009523,83638.0952380952,0.684703010456683,1,"39"
"244",43203,81.8,329.066019417476,445.968932038835,856.834951456311,1.24466623996095,17.1818181818182,0.247406754414758,5,0.888888888888889,257,4076.11194385716,0,1.69407894736842,929.733552631579,186,5.30114926728899,1,1,0,0,1,1,0,13.8181818181818,0.394811787775633,2.61781987853416,1337.24447060876,12847.2272727273,3251.19848484848,23.4090909090909,0.82652087195655,0.17347912804345,5.30114926728899,67900,0.469300311691295,1,"69"
"245",43226,166.880434782609,589.79347826087,443.79347826087,1200.46739130435,1.42330907561053,4.33333333333333,0.184259259259259,4,0.666666666666667,256,3216.16572982836,1,1.39393939393939,1133.21212121212,18.2083333333333,4.6158893206433,0,0,0,0,0,0,0,3.66666666666667,0.414550264550265,2.1025641025641,1477.73076923077,4155.11111111111,196.80462962963,5.11111111111111,0.969138707657306,0.0308612923426935,4.6158893206433,16205.5555555556,0.540055894494413,1,"53"
"246",43361,16.1809523809524,418.961904761905,381.514285714286,816.657142857143,0.944101726978992,3.4375,0.523809523809524,3.66666666666667,0.833333333333333,254,4988.32872365212,0,1.77966101694915,999.864406779661,18.6166666666667,5.51920645966,1,1,0,0,1,1,0,3.6875,0.458482142857143,3.03205128205128,1631.64102564103,3687,495.035416666667,6.5625,0.904053589900367,0.0959464100996326,5.51920645966,18962.5,0.548408864672908,1,"143"
"248",43378,78.0084033613445,500.109243697479,545.201680672269,1123.31932773109,1.28654691850572,6.125,0.323214285714286,2.33333333333333,0.916666666666667,252,4285.67049445588,1,2.53191489361702,1457.76595744681,219.5,5.52474195486304,1,1,0,0,1,1,0,5.875,0.684895833333333,3.49761904761905,2028.64761904762,8564.375,1580.7375,14.875,0.927429103422758,0.0725708965772416,5.52474195486304,42535,0.329102413143234,1,"54"
"249",43381,200.52027027027,510.287162162162,520.212837837838,1231.02027027027,1.18210223785627,7.375,0.231406325156325,5.66666666666667,0.766666666666667,252,3979.42285614582,1,1.83850931677019,1206.24844720497,47,5.25345543096107,1,1,0,0,1,1,0,6.70833333333333,0.560776607651608,2.59834368530021,1581.81418219462,8091.91666666667,1071.95232638889,12.3333333333333,0.915479857108978,0.0845201428910222,5.25345543096107,34622.9166666667,0.61763444825441,1,"55"
"252",43414,82.8581765557164,392.806078147612,547.804630969609,1023.46888567294,1.05350655935754,14.28,0.334605448387182,5.33333333333333,0.611111111111111,252,4091.92948625177,0,2.00872093023256,1124.53197674419,228,5.3096061546723,1,1,0,0,1,1,0,13.76,0.587800303561173,2.85911188811189,1494.1522965923,15473.56,3982.802,27.64,0.808920194901147,0.191079805098853,5.3096061546723,81856,0.592281367420504,1,"128"
"253",43508,45.3710657095527,398.908890115958,600.440640530094,1044.7205963556,1.20187399999635,46.8461538461538,0.194276923528336,6,0.666666666666667,251,4040.78211593164,0,5.13031161473088,2169.68838526912,173,7.67327455763131,1,1,1,1,1,1,1,13.5769230769231,0.846859262069729,6.02272933200535,2522.12265656666,29457.6923076923,3203.82115384615,69.6538461538462,0.90616188930369,0.0938381106963098,7.67327455763131,199884.615384615,0.624849897571242,1,"52"
"254",43537,17.4253246753247,645.496753246753,480.402597402597,1143.32467532468,0.810533247020132,1.22222222222222,0.888888888888889,4.33333333333333,1,250,6360.97689954468,0,2.63247863247863,1364.23931623932,54.7833333333333,6.28190282196946,1,1,1,0,1,1,1,6.5,0.70244708994709,3.47579365079365,1652.63558201058,8867.55555555555,1230.12407407407,17.1111111111111,0.890295418674639,0.109704581325361,6.28190282196946,50000,0.514404143274552,1,"61"
"255",43573,120.189130434783,571.710869565217,527.667391304348,1219.56739130435,1.32928702301566,12.65,0.266977204082467,4.66666666666667,0.555555555555556,250,3583.30569284283,1,2.0627802690583,1318.09417040359,152,5.22001620411857,1,1,0,0,1,1,0,11.15,0.57641317016317,3.20780844155844,1779.38213744589,14696.75,3078.67916666667,23,0.883364719198831,0.116635280801169,5.22001620411857,66724,0.58661598122491,1,"56"
"256",43575,46.2222222222222,586.555555555556,540.111111111111,1172.88888888889,1.32664442279694,8,0.125,1,0,250,4117.26999251442,1,1.28571428571429,1104.42857142857,187,3.23385567421898,0,0,0,0,0,0,0,7,0.285714285714286,2,1555,7731,2288,9,0.771633895598363,0.228366104401637,3.23385567421898,25330,0.622867662954499,1,"57"
"258",43656,93.1595238095238,163.759523809524,493.428571428571,750.347619047619,1.29102726755445,15.0454545454545,0.194199383504196,5.33333333333333,0.622222222222222,249,3877.45013809026,0,1.37254901960784,706.816993464052,201,4.9677847555971,1,0,0,0,1,0,0,13.9090909090909,0.330973128230182,2.09393939393939,937.506168831169,9831.18181818182,4641.62954545455,19.0909090909091,0.708571300191116,0.291428699808884,4.9677847555971,57413.6363636364,0.562237672093483,1,"56"
"259",43704,53.5,604.268987341772,755.648734177215,1413.41772151899,1.12351552722653,13,0.33569861511038,3.5,0.75,248,4217.30524451189,0,3.39784946236559,2204.03225806452,58,5.62150240259469,1,1,0,0,1,1,0,8.45454545454546,0.838805891078618,4.46136363636364,2784.64595959596,18634.0909090909,1533.45606060606,28.7272727272727,0.937871045581814,0.0621289544181865,5.62150240259469,84336.3636363636,0.714927424939039,1,"139"
"261",44241,238.897727272727,622.818181818182,574.488636363636,1436.20454545455,0.994778182945129,5.42857142857143,0.820879120879121,2,0.666666666666667,238,4611.42822438116,1,2.75,1420.09375,19.4833333333333,6.69823311738537,1,1,1,1,1,1,1,4.57142857142857,0.708006279434851,3.96904761904762,1886.10952380952,6491.85714285714,579.490476190476,12.5714285714286,0.961384158815263,0.0386158411847375,6.69823311738537,37457.1428571429,0.323025689491171,1,"59"
"262",44245,42.3639240506329,322.943829113924,484.806962025316,850.114715189873,1.09088097138241,33.92,0.179411327437157,5.66666666666667,0.644444444444444,238,4267.21629179686,0,2.52295409181637,1240.72854291417,233,5.88516292223598,1,1,1,0,1,1,1,20.04,0.615209846382211,3.52676712176712,1664.91728676879,24864.2,5993.12,50.56,0.805916872478818,0.194083127521182,5.88516292223598,142768,0.670239101945749,1,"45"
"264",44306,58.7542372881356,354.26779661017,567.561016949153,980.583050847458,1.19500513455753,23.25,0.211933508373061,4,0.8,237,4053.38103161875,0,2.66968325791855,1305.07239819005,104,6.37878775483014,1,1,1,0,1,1,1,13.8125,0.745906762441205,3.26983225108225,1540.71070301227,18026.3125,2952.646875,36.875,0.881430008424714,0.118569991575286,6.37878775483014,106762.5,0.405066331181414,1,"115"
"265",44328,71.1302521008403,169.126050420168,431.148459383754,671.404761904762,1.28716210264296,20.5652173913043,0.227558864971166,5,0.793650793650794,237,3750.15294780822,1,1.15909090909091,608.383116883117,193.5,4.70463964953579,0,0,0,0,0,0,0,26.7826086956522,0.162018490660204,2.02290764790765,894.548611111111,16294.0869565217,8922.70579710145,31.0434782608696,0.675240063760339,0.324759936239661,4.70463964953579,93556.5217391304,0.612629121486749,1,"60"
"267",44558,76.6007853403141,157.281413612565,487.920157068063,721.802356020942,1.3184008171362,21.4615384615385,0.193727715523175,6,0.66031746031746,235,3381.97105352447,0,1.44150943396226,657.101886792453,321,5.40493846017769,1,1,0,0,1,1,0,20.3846153846154,0.405611053754866,2.16866413501029,829.043182672029,13394.7692307692,7951.50512820513,29.3846153846154,0.67188947854634,0.32811052145366,5.40493846017769,88288.4615384615,0.533748504028599,1,"110"
"268",44722,32.7306064880113,366.542313117066,493.33215796897,892.605077574048,0.835011870098761,24.8666666666667,0.240978811038265,7,0.714285714285714,232,4960.67315668434,1,3.26728110599078,1274.90552995392,193,7.61102935552339,1,1,1,1,1,1,1,14.4666666666667,0.730353084594571,4.11565597800892,1560.9245815187,18443.6333333333,3864.94111111111,47.2666666666667,0.832614562726642,0.167385437273357,7.61102935552339,131136.666666667,0.524735981550168,1,"61"
"271",44864,114.035545023697,796.824644549763,690.104265402844,1600.9644549763,1.26755109111503,9.58823529411765,0.335486082544906,4.66666666666667,0.771428571428571,229,4093.53236344738,1,3.87155963302752,2733.65137614679,21.9833333333333,4.84290336561782,1,0,0,0,1,0,0,6.41176470588235,0.88211739241151,4.38459383753501,3094.7487394958,17527.5294117647,1155.13137254902,24.8235294117647,0.944836822319205,0.0551631776807955,4.84290336561782,72584.1176470588,0.847071206245532,1,"62"
"272",44889,68.0372670807453,558.341614906832,703.031055900621,1329.4099378882,1.18948648290399,20.9473684210526,0.213502098479824,4.66666666666667,0.888888888888889,229,4404.19562668372,1,3.44385026737968,2299.34759358289,46,4.95285802600977,1,0,0,0,1,0,0,9.8421052631579,0.755428051480683,4.4200748082327,2901.10763651553,22630.4210526316,1988.41578947368,33.8947368421053,0.927339147115992,0.0726608528840084,4.95285802600977,103368.421052632,0.861223233118561,1,"64"
"273",45013,54.953125,201.075,487.779166666667,743.807291666667,1.25535684635983,26.5416666666667,0.202519536881262,5.33333333333333,0.604761904761905,229,3956.32119335788,1,1.74863387978142,815.3970856102,239,5.48993123051438,1,1,0,0,1,1,0,22.875,0.492778042535022,2.54536333764275,1093.19808556435,18652.2083333333,7906.76041666667,40,0.716739418894355,0.283260581105645,5.48993123051438,120333.333333333,0.574380968040943,1,"65"
"274",45032,39.0607814761216,202.266280752533,400.021707670043,641.348769898698,1.28764108905382,13.0714285714286,0.19834376610416,6.66666666666667,0.698412698412698,229,4079.02787027089,1,1.60697674418605,683.148837209302,174,6.51105869685689,1,1,1,0,1,1,1,15.3571428571429,0.431200520510007,2.43943751721529,928.977017118684,10491.2142857143,4188.68333333333,24.6785714285714,0.758760258987751,0.241239741012249,6.51105869685689,74825,0.401126721661644,1,"66"
"275",45047,12.7450980392157,241.372549019608,351.235294117647,605.352941176471,1.3178957677292,2.53333333333333,0.526666666666667,4.5,0.8,228,4371.91537537465,1,1.0625,612.916666666667,33.0916666666667,6.12242652883178,1,1,1,0,1,1,1,3.2,0.0555555555555556,2,908.5,1961.33333333333,168.108481481482,3.4,0.956023363643489,0.0439766363565111,6.12242652883178,9680,0.451608754174114,1,"67"
"277",45263,24.3039215686275,360.088235294118,324.21568627451,708.607843137255,1.01570590816989,2.64,0.431238095238095,6,0.726984126984127,224,4372.06028382999,1,1.08510638297872,706.872340425532,57.25,5.59200739660037,1,1,0,0,1,1,0,3.76,0.076017316017316,2.14285714285714,1062.28571428571,2657.84,342.559666666667,4.08,0.937009675017053,0.0629903249829471,5.59200739660037,11448,0.630966915431345,1,"68"
"278",45368,284.569105691057,535.593495934959,632.219512195122,1452.38211382114,1.13822626515029,10.1176470588235,0.175577327425807,3.66666666666667,0.722222222222222,223,3583.44364039232,1,2.01639344262295,1275.03278688525,32.4666666666667,5.3101126012979,1,1,0,0,1,1,0,7.17647058823529,0.612595411124823,2.63111577964519,1498.99901960784,9150.23529411765,922.73635620915,14.4705882352941,0.931704330916964,0.0682956690830362,5.3101126012979,43088.2352941177,0.488885015947609,1,"69"
"280",45501,9.60897435897436,248.628205128205,245.596153846154,503.833333333333,0.871737288400097,2.92592592592593,0.32283950617284,6.33333333333333,0.682539682539683,220,4922.13529306273,0,1.08333333333333,504.902777777778,42.8833333333333,6.73873149719963,1,1,1,1,1,1,1,5.33333333333333,0.0552936775158997,2.08333333333333,820.277777777778,2692.81481481481,780.551121399177,5.77777777777778,0.864675543694743,0.135324456305257,6.73873149719963,15962.962962963,0.602356847110907,1,"42"
"283",45821,183.607608695652,915.041304347826,538.994565217391,1637.64347826087,1.03053966568839,17.9565217391304,0.30531448230668,5,0.738888888888889,215,4315.39025823441,1,6.47887323943662,3247.33802816901,87,6.59520408095481,1,1,1,0,1,1,1,6.17391304347826,0.81964677834243,6.99944411648957,3494.59208480913,20048.7826086957,1253.58602657005,40,0.957000048503152,0.0429999514968475,6.59520408095481,117608.695652174,0.759288233789649,1,"70"
"284",45853,57.0498866213152,160.054421768707,497.226757369615,714.331065759637,1.146093454209,24.7727272727273,0.190961915113324,5,0.733333333333333,214,4125.80071544588,1,1.56660746003552,715.609236234458,316,5.26058295223663,1,1,0,0,1,1,0,25.5909090909091,0.431711340483924,2.32126133670251,966.296692215242,18313.0909090909,9591.16439393939,40.0909090909091,0.668774077421475,0.331225922578525,5.26058295223663,120713.636363636,0.588013493441362,1,"71"
"285",46109,21.2083897158322,369.576454668471,429.197564276049,819.982408660352,1.15839502870873,8.55555555555556,0.645196675752231,6,0.66031746031746,210,4196.47726375205,0,1.71860465116279,1019.01860465116,76,5.01889887575452,1,0,0,0,1,0,0,15.9259259259259,0.419955718870258,2.67996766607878,1483.42912992357,16228.8148148148,3892.16851851852,27.3703703703704,0.840041725555365,0.159958274444635,5.01889887575452,82862.962962963,0.700219250642956,1,"81"
"286",46171,69.9623609923011,192.512403763901,502.536355859709,765.011120615911,1.0360658245989,26.4,0.184213124995908,6,0.777777777777778,209,4982.56855482813,0,1.779299847793,774.248097412481,273,5.75909927612939,1,1,1,0,1,1,1,26.28,0.530026899839384,2.50058404409488,977.95344384202,20347.24,9251.88,46.76,0.694197530980957,0.305802469019043,5.75909927612939,140236,0.610730215299848,1,"86"
"287",46299,85.8505291005291,440.101851851852,542.62962962963,1068.58201058201,0.988334560973267,13.3928571428571,0.308452489110223,6.33333333333333,0.738095238095238,207,4648.39458598299,1,2.04878048780488,1279.56368563686,116,4.92794372224611,1,0,0,0,1,0,0,13.1785714285714,0.532324034846425,2.97492856937301,1720.74214653659,16862.8214285714,3281.50119047619,27,0.868472858687889,0.131527141312111,4.92794372224611,80332.1428571429,0.771073002482479,1,"72"
"290",46353,47.3646408839779,321.51197053407,573.714548802947,942.591160220994,1.28540578464616,24.125,0.1311193472402,3.66666666666667,0.7,207,3769.33445353937,0,2.02611940298507,1074.91791044776,193.5,5.82524696154549,1,1,1,0,1,1,1,16.75,0.504272148794109,2.9032794982795,1484.82236633737,18004.875,4843.7375,33.9375,0.847518228464351,0.152481771535649,5.82524696154549,98656.25,0.478572125774077,1,"137"
"294",46660,135.183406113537,546.454148471616,405.131004366812,1086.76855895197,1.06780968890031,7.83333333333333,0.295833333333333,2.5,1,202,5242.57457089354,1,2.38541666666667,1186.20833333333,86,6.1638665252097,1,1,1,0,1,1,1,16,0.561779448621554,3.38003917378917,1549.60603632479,18979.3333333333,4401.63055555556,38.1666666666667,0.831160285341338,0.168839714658662,6.1638665252097,117983.333333333,0.529695428791801,1,"73"
"295",46661,149.116575591985,494.553734061931,676.786885245902,1320.45719489982,0.95934874003526,19.2,0.409555014379487,3.33333333333333,0.422222222222222,201,4836.52662895374,0,2.93582887700535,1895.24064171123,188,4.90170588717532,1,0,0,0,1,0,0,12.4666666666667,0.684457176810118,3.75882193203622,2346.89465554287,23627.3333333333,3790.34333333333,36.6,0.878048332296598,0.121951667703402,4.90170588717532,104386.666666667,0.817367329697193,1,"31"
"299",46848,60.2171717171717,417.919191919192,532.893939393939,1011.0303030303,0.909529080160888,6.4375,0.429723575036075,3.66666666666667,1,199,5029.39033912066,1,2.3855421686747,1310.02409638554,51,5.70623154895696,1,1,1,0,1,1,1,5.1875,0.672619047619048,3.21666666666667,1691.009375,6795.75,1053.56770833333,12.375,0.880339033248236,0.119660966751764,5.70623154895696,35943.75,0.524750336691859,1,"74"
"302",47511,68.8567389255419,581.782280867106,552.434495758718,1203.07351555137,0.89507400832076,18.7307692307692,0.385535692879199,5.66666666666667,0.644444444444444,187,5436.03364627718,0,3.02279202279202,1635.73504273504,214,5.74071907136678,1,1,1,0,1,1,1,13.5,0.689484902352549,3.99160465602773,2054.5241327049,22082.4230769231,4220.30960470085,40.8076923076923,0.856826830547987,0.143173169452013,5.74071907136678,116376.923076923,0.777968411664202,1,"9"
"303",47743,25.0951374207188,529.486257928118,471.900634249471,1026.48202959831,0.946928068428302,12.6153846153846,0.258351648351648,3,0.777777777777778,182,4660.35738725009,1,3.11184210526316,1574.06578947368,150,6.2427452525478,1,1,1,0,1,1,1,11.6923076923077,0.649586067582672,3.98636347813979,1966.32322994987,18404.4615384615,2570.74102564103,36.3846153846154,0.900113943332796,0.0998860566672044,6.2427452525478,103230.769230769,0.500360492105624,1,"75"
"306",47911,38.6163101604278,533.971256684492,449.729946524064,1022.31751336898,0.977630507427998,22.32,0.301053022102386,5.66666666666667,0.644444444444444,179,4994.44395980335,1,3.01612903225806,1663.88508064516,188,5.56668805652156,1,1,0,0,1,1,0,19.84,0.708093491886735,3.92900002285296,2100.17183614614,33011.48,5683.488,59.84,0.85388254444179,0.14611745555821,5.56668805652156,169168,0.861442154893336,1,"76"
"311",48097,76.2630522088353,160.300200803213,455.902610441767,692.465863453815,1.38919442152857,20.9259259259259,0.170828176723341,6,0.666666666666667,175,3165.7023792918,0,1.30880420499343,623,247,5.22884572113123,1,1,0,0,1,1,0,28.1851851851852,0.280603262283625,2.1386430441986,866.21315803538,17559.3703703704,9450.95061728395,36.8888888888889,0.690277443744338,0.309722556255662,5.22884572113123,110985.185185185,0.528157226669085,1,"40"
"312",48124,12.80476556495,435.579554189085,541.682551883167,990.066871637202,1.16181392805458,30.9583333333333,0.156095120017177,5,0.793650793650794,174,4133.37997429325,1,4.76556776556777,1973.49816849817,120,7.92608793875621,1,1,1,1,1,1,1,11.375,0.847255919068032,5.52203438922189,2263.68945614571,22448.5416666667,2170.84722222222,54.2083333333333,0.920386139033386,0.079613860966614,7.92608793875621,155445.833333333,0.425916442781164,1,"77"
"314",48191,11.390134529148,410.618834080717,452.282511210762,874.291479820628,0.9836711183796,5.44,0.504142857142857,5.33333333333333,0.688888888888889,172,4855.23480597316,0,1.45751633986928,982.712418300654,29.8083333333333,4.81509752530928,1,0,0,0,1,0,0,6.12,0.263095238095238,2.55438596491228,1531.79210526316,6014.2,548.777333333333,8.92,0.92426220819801,0.0757377918019901,4.81509752530928,25140,0.674951105096109,1,"127"
"317",48455,84.286783042394,519.367414796342,464.295926849543,1067.95012468828,0.876698961222424,21.7692307692308,0.28122435996828,6.33333333333333,0.682539682539683,167,4942.17767033717,1,3.39830508474576,1672.85310734463,115,6.51755986143707,1,1,1,0,1,1,1,13.6153846153846,0.764704826444229,4.0958619811561,1941.88303232087,22776.5384615385,2965.69551282051,46.2692307692308,0.893687136087203,0.106312863912797,6.51755986143707,132942.307692308,0.702402355592074,1,"78"
"319",48598,87.0382452193476,753.492688413948,689.82114735658,1530.35208098988,1.34258564538812,17.4583333333333,0.301326323709257,5.33333333333333,0.622222222222222,163,3023.74407832342,0,3.43243243243243,2412.74517374517,200.5,4.57721538194558,0,0,0,0,0,0,0,10.7916666666667,0.873187807562808,3.90075711325711,2718.77291389166,26037.5416666667,3153.04097222222,37.0416666666667,0.894845222193321,0.105154777806679,4.57721538194558,108685.416666667,0.87194112930973,1,"43"
"320",48706,25.986498649865,450.340234023402,531.586858685869,1007.91359135914,1.02398640032667,20.44,0.279265371570592,6,0.782539682539683,160,4791.21346025866,0,3.87108013937282,1717.82926829268,165,7.43535848000268,1,1,1,1,1,1,1,11.48,0.819780964133905,4.46727060194707,1868.19818709722,19720.68,2897.86,44.44,0.898023524947767,0.101976475052233,7.43535848000268,127500,0.51547877576912,1,"74"
"321",48765,214.112676056338,500.183098591549,733.605633802817,1447.9014084507,2.46166777540411,2.88235294117647,0.0431372549019608,3.33333333333333,0.916666666666667,160,1547.18256567889,0,1.73170731707317,1259,10.3833333333333,4.88316477861135,1,0,0,0,1,0,0,2.41176470588235,0.362745098039216,2.90833333333333,1795.1,3036.41176470588,94.7876470588235,4.17647058823529,0.98594783096527,0.0140521690347303,4.88316477861135,10523.5294117647,0.309465767977581,1,"59"
"326",48845,157,553.75,441.875,1152.625,1.02937785264984,2,0.0833333333333333,2,1,159,3321.40761087695,0,1.33333333333333,1073.16666666667,14.15,4.21494973555306,0,0,0,0,0,0,0,1.5,0.25,2,1003,1609.75,7.075,2,0.996666189327171,0.00333381067282873,4.21494973555306,5000,0.494862099261875,1,"136"
"328",48918,116.598404255319,729.566489361702,664.300531914894,1510.46542553191,1.12180714765707,9.04545454545454,0.366929030565394,5.66666666666667,0.771428571428571,157,3547.32943362073,0,2.87022900763359,1904.32061068702,23,4.93274220511107,1,0,0,0,1,0,0,5.95454545454545,0.783261183261183,3.35003607503607,2217.30869408369,11339.3636363636,1051.32954545455,17.0909090909091,0.929884557816596,0.0701154421834041,4.93274220511107,48531.8181818182,0.762929145752773,1,"22"
"329",49012,71.1622807017544,317.037280701754,557.993421052632,946.19298245614,1.42700948568355,17.3529411764706,0.257881171116465,3.66666666666667,0.777777777777778,154,3313.82149440788,0,2.68235294117647,1345.77058823529,101,6.9814579049154,1,1,1,1,1,1,1,10,0.678574362008618,3.20399453007584,1516.17635918004,13457.7058823529,1497.63431372549,26.8235294117647,0.931761900297014,0.0682380997029858,6.9814579049154,80182.3529411765,0.253911906551094,1,"103"
"330",49025,175.946078431373,533.644607843137,681.384803921569,1390.97549019608,1.19279773388457,13.6,0.283177915136119,3.66666666666667,0.866666666666667,154,3266.15432940515,0,1.96153846153846,1412.33173076923,106.833333333333,4.16190323565246,0,0,0,0,0,0,0,13.8666666666667,0.586417107431039,2.51013227513228,1683.39303511304,19584.3333333333,3852.85333333333,27.2,0.844848764742188,0.155151235257812,4.16190323565246,77893.3333333333,0.768419728082251,1,"140"
"333",49168,94.1102941176471,441.588235294118,635.845588235294,1171.54411764706,1.55872523781134,12.875,0.166910173160173,3,0.666666666666667,151,3027.81269584355,1,1.7,1203.4875,145.5,4.48172222256413,0,0,0,0,0,0,0,10,0.556960604754722,2.38472222222222,1616.3125,12034.875,2173.18958333333,17,0.872680216721574,0.127319783278426,4.48172222256413,55675,0.4479990640521,1,"79"
"336",49206,44.326968973747,649.541766109785,628.687350835322,1322.55608591885,0.829516319908283,16.2,0.152953584942749,5.5,0.633333333333333,151,4984.83707534603,1,1.93981481481481,1722.12037037037,184.5,3.50190598658034,0,0,0,0,0,0,0,14.4,0.4601628001628,3.15420634920635,2541.09978835979,24798.5333333333,4473.29888888889,27.9333333333333,0.861278756010958,0.138721243989042,3.50190598658034,77433.3333333333,0.956745985853451,1,"80"
"337",49225,266.618461538462,743.150769230769,698.756923076923,1708.52615384615,1.26291206578502,18.2142857142857,0.18201297681544,2.66666666666667,0.166666666666667,150,3665.58710902148,0,5.70175438596491,3504.01754385965,16.75,5.73522216468105,1,1,1,0,1,1,1,4.07142857142857,0.852380952380952,7.94404761904762,4795.97142857143,14266.3571428571,346.280952380952,23.2142857142857,0.977617221423872,0.022382778576128,5.73522216468105,71217.8571428571,0.758171654189112,1,"123"
"338",49230,57.8926315789474,652.475789473684,463.12,1173.48842105263,0.922153998657186,12.3684210526316,0.306302031302031,4.33333333333333,0.75,150,5957.386395095,1,2.9874213836478,1727.51572327044,128,5.18106750233653,1,1,0,0,1,1,0,8.36842105263158,0.603222800591222,3.93937389770723,2253.92052469136,14456.5789473684,2156.71169590643,25,0.887235014604673,0.112764985395327,5.18106750233653,68937.3684210526,0.734201560216257,1,"81"
"339",49242,39.9890510948905,565.290145985401,463.127737226277,1068.40693430657,1.39518682771918,9.03703703703704,0.143093120870899,6.33333333333333,0.682539682539683,150,3536.17364328365,1,1.81456953642384,1226.09271523179,139,4.6930229061642,0,0,0,0,0,0,0,11.1851851851852,0.524509338398227,2.6153519320186,1549.16035754369,13714.0740740741,3050.81049382716,20.2962962962963,0.865070737065126,0.134929262934874,4.6930229061642,52240.7407407407,0.680614445124388,1,"82"
"343",49384,17.530749789385,351.070766638585,428.235046335299,796.836562763269,1.11424691368619,34.1,0.173419812755255,4.33333333333333,0.944444444444444,147,4148.01184356357,0,2.54175588865096,1124.75588865096,218.5,6.56371502005087,1,1,1,0,1,1,1,23.35,0.576516925563718,3.79814662461721,1616.71016953635,26263.05,6704.60583333333,59.35,0.808727772444997,0.191272227555003,6.56371502005087,168445,0.518528538948166,1,"73"
"345",49502,51.95,761.096875,583.15,1396.196875,1.59464198930566,8.5625,0.249063436563437,4.66666666666667,0.933333333333333,145,3619.88416320021,1,3.59550561797753,2120.61797752809,14.3333333333333,5.66582594513621,1,1,0,0,1,1,0,5.5625,0.847582972582973,4.8703373015873,2782.09809027778,11795.9375,783.64375,20,0.958855786567521,0.041144213432479,5.66582594513621,65584.375,0.548005550882446,1,"83"
"346",49637,64.6,200.379411764706,434.298039215686,699.277450980392,1.23123839478521,22.8571428571429,0.182116822704174,6.33333333333333,0.676190476190476,142,4050.19502658047,0,1.54078549848943,718.388217522659,229,5.52070645053025,1,1,0,0,1,1,0,23.6428571428571,0.40626570713954,2.32259551747334,977.993312963144,16984.75,7418.10297619048,36.4285714285714,0.715917721716547,0.284082278283453,5.52070645053025,110150,0.538989029878967,1,"96"
"347",49643,75.0674157303371,825.168539325843,603.393258426966,1503.62921348315,1.45842062584886,9.85714285714286,0.142238713667285,2,1,142,2745.39958821129,0,1.50847457627119,1893.47457627119,172,2.50184087262302,0,0,0,0,0,0,0,8.42857142857143,0.346552257266543,2.51428571428571,2889.81428571429,15959.2857142857,2403.41904761905,12.7142857142857,0.88588202211518,0.11411797788482,2.50184087262302,40142.8571428571,0.904604686844647,1,"18"
"349",49904,133.056166056166,659.300366300366,586.941391941392,1379.29792429792,1.20234020862842,12.16,0.351778990359486,6,0.66031746031746,137,3941.49915536449,1,2.78571428571429,1849.05102040816,150,4.77051288812776,1,0,0,0,1,0,0,11.76,0.668800921300921,3.74085325785326,2360.66752658453,21744.84,3042.55866666667,32.76,0.885689288408768,0.114310711591232,4.77051288812776,95281.6,0.840883834577313,1,"84"
"350",49956,57.5651085141903,643.281302170284,489.37979966611,1190.22621035058,0.891589596423756,17.3076923076923,0.290999577306941,5.66666666666667,0.644444444444444,137,4676.01229369783,0,3.0176322418136,1659.54659949622,171,5.610132467093,1,1,0,0,1,1,0,15.2692307692308,0.752451024009729,3.76969387450157,1979.10119629302,25340,4479.25961538462,46.0769230769231,0.858098114707634,0.141901885292366,5.610132467093,126469.230769231,0.812791588850661,1,"62"
